STATEFIP,YEAR,AGE,COUNT(MH1),MH1
1,2020,10,18,7
1,2020,11,5938,11
1,2020,11,60,6
1,2020,11,56,11
1,2020,11,8,6
1,2020,11,1,7
1,2020,11,11,10
1,2020,11,9,13
1,2020,11,46,11
1,2020,11,6,6
1,2020,11,2,13
1,2020,11,22,11
1,2020,12,6061,11
1,2020,12,40,7
1,2020,12,50,7
1,2020,12,11,6
1,2020,12,4,7
1,2020,12,7,10
1,2020,12,9,6
1,2020,12,1,6
1,2020,12,46,13
1,2020,12,7,2
1,2020,12,30,7
1,2020,13,4961,11
1,2020,13,25,7
1,2020,13,29,7
1,2020,13,3,6
1,2020,13,6,7
1,2020,13,3,10
1,2020,13,5,2
1,2020,13,35,7
1,2020,13,2,7
1,2020,13,11,6
1,2020,14,5843,5
1,2020,14,21,7
1,2020,14,20,7
1,2020,14,1,11
1,2020,14,20,7
1,2020,14,6,2
1,2020,14,4,11
1,2020,14,24,7
1,2020,14,4,7
1,2020,14,12,6
1,2021,-9,1,11
1,2021,1,11810,4
1,2021,1,74,8
1,2021,1,222,1
1,2021,1,64,8
1,2021,1,47,3
1,2021,1,5,3
1,2021,1,38,13
1,2021,1,94,1
1,2021,1,34,2
1,2021,1,1,3
1,2021,1,8,3
1,2021,1,168,3
1,2021,2,8121,8
1,2021,2,80,7
1,2021,2,203,7
1,2021,2,117,6
1,2021,2,34,13
1,2021,2,12,7
1,2021,2,69,8
1,2021,2,95,2
1,2021,2,52,3
1,2021,2,8,7
1,2021,2,141,1
1,2021,3,7867,2
1,2021,3,97,7
1,2021,3,204,13
1,2021,3,132,7
1,2021,3,33,7
1,2021,3,19,3
1,2021,3,66,8
1,2021,3,69,7
1,2021,3,29,2
1,2021,3,4,7
1,2021,3,9,3
1,2021,3,118,3
1,2021,4,4023,1
1,2021,4,62,7
1,2021,4,62,3
1,2021,4,77,2
1,2021,4,10,13
1,2021,4,10,1
1,2021,4,29,2
1,2021,4,22,11
1,2021,4,27,2
1,2021,4,13,3
1,2021,4,6,6
1,2021,4,57,6
1,2021,5,4376,7
1,2021,5,61,6
1,2021,5,52,7
1,2021,5,35,7
1,2021,5,4,2
1,2021,5,9,11
1,2021,5,10,11
1,2021,5,9,7
1,2021,5,22,6
1,2021,5,40,7
1,2021,5,2,2
1,2021,5,30,7
1,2021,6,6278,6
1,2021,6,86,11
1,2021,6,83,6
1,2021,6,32,1
1,2021,6,6,13
1,2021,6,2,7
1,2021,6,10,7
1,2021,6,21,13
1,2021,6,1,11
1,2021,6,12,6
1,2021,6,55,6
1,2021,6,10,7
1,2021,6,43,6
1,2021,7,6748,11
1,2021,7,113,6
1,2021,7,82,7
1,2021,7,27,7
1,2021,7,2,11
1,2021,7,1,7
1,2021,7,17,10
1,2021,7,16,1
1,2021,7,8,7
1,2021,7,52,13
1,2021,7,11,7
1,2021,7,35,11
1,2021,8,6397,11
1,2021,8,82,6
1,2021,8,72,1
1,2021,8,33,7
1,2021,8,2,11
1,2021,8,2,11
1,2021,8,8,11
1,2021,8,21,2
1,2021,8,4,6
1,2021,8,46,6
1,2021,8,7,7
1,2021,8,24,2
1,2021,9,6181,7
1,2021,9,92,7
1,2021,9,78,1
1,2021,9,19,2
1,2021,9,1,7
1,2021,9,17,4
1,2021,9,13,6
1,2021,9,60,1
1,2021,9,8,7
1,2021,9,34,7
1,2021,10,5540,7
1,2021,10,75,6
1,2021,10,73,6
1,2021,10,10,7
1,2021,10,1,11
1,2021,10,1,11
1,2021,10,18,11
1,2021,10,14,6
1,2021,10,1,7
1,2021,10,58,6
1,2021,10,5,7
1,2021,10,20,7
1,2021,11,5615,11
1,2021,11,72,7
1,2021,11,60,11
1,2021,11,11,6
1,2021,11,2,7
1,2021,11,10,7
1,2021,11,10,2
1,2021,11,53,11
1,2021,11,8,7
1,2021,11,26,11
1,2021,12,5878,7
1,2021,12,55,7
1,2021,12,43,11
1,2021,12,10,6
1,2021,12,5,7
1,2021,12,8,10
1,2021,12,9,11
1,2021,12,1,6
1,2021,12,49,7
1,2021,12,6,7
1,2021,12,29,11
1,2021,13,4941,11
1,2021,13,32,7
1,2021,13,34,1
1,2021,13,5,2
1,2021,13,4,11
1,2021,13,5,2
1,2021,13,7,11
1,2021,13,33,7
1,2021,13,3,7
1,2021,13,17,11
1,2021,14,5782,-9
1,2021,14,20,7
1,2021,14,24,11
1,2021,14,1,6
1,2021,14,1,11
1,2021,14,18,11
1,2021,14,6,2
1,2021,14,6,6
1,2021,14,25,7
1,2021,14,4,6
1,2021,14,9,11
1,2022,1,11527,7
1,2022,1,80,3
1,2022,1,229,3
1,2022,1,74,7
1,2022,1,38,3
1,2022,1,4,3
1,2022,1,33,3
1,2022,1,76,3
1,2022,1,39,3
1,2022,1,6,3
1,2022,1,157,4
1,2022,2,8203,3
1,2022,2,83,3
1,2022,2,207,7
1,2022,2,139,13
1,2022,2,40,13
1,2022,2,8,3
1,2022,2,68,3
1,2022,2,101,3
1,2022,2,56,3
1,2022,2,8,3
1,2022,2,117,4
1,2022,3,8096,11
1,2022,3,112,7
1,2022,3,224,7
1,2022,3,165,2
1,2022,3,38,1
1,2022,3,17,7
1,2022,3,87,2
1,2022,3,68,7
1,2022,3,39,3
1,2022,3,2,7
1,2022,3,14,1
1,2022,3,2,3
1,2022,3,106,7
1,2022,4,4024,6
1,2022,4,72,6
1,2022,4,89,7
1,2022,4,79,7
1,2022,4,9,7
1,2022,4,12,13
1,2022,4,32,3
1,2022,4,24,13
1,2022,4,23,2
1,2022,4,10,7
1,2022,4,6,7
1,2022,4,1,7
1,2022,4,54,6
1,2022,5,4298,11
1,2022,5,79,6
1,2022,5,55,6
1,2022,5,50,11
1,2022,5,6,6
1,2022,5,6,13
1,2022,5,20,11
1,2022,5,5,7
1,2022,5,21,13
1,2022,5,35,6
1,2022,5,3,6
1,2022,5,2,7
1,2022,5,36,2
1,2022,6,5964,11
1,2022,6,104,6
1,2022,6,85,6
1,2022,6,32,2
1,2022,6,6,13
1,2022,6,1,7
1,2022,6,10,7
1,2022,6,19,3
1,2022,6,4,7
1,2022,6,11,2
1,2022,6,46,7
1,2022,6,10,2
1,2022,6,6,6
1,2022,6,52,11
1,2022,7,6545,11
1,2022,7,118,6
1,2022,7,93,7
1,2022,7,47,7
1,2022,7,2,3
1,2022,7,1,7
1,2022,7,18,7
1,2022,7,19,6
1,2022,7,8,11
1,2022,7,57,7
1,2022,7,6,7
1,2022,7,3,7
1,2022,7,43,6
1,2022,8,6092,-9
1,2022,8,90,7
1,2022,8,68,7
1,2022,8,30,7
1,2022,8,2,6
1,2022,8,1,7
1,2022,8,11,2
1,2022,8,19,6
1,2022,8,1,7
1,2022,8,5,6
1,2022,8,52,7
1,2022,8,13,2
1,2022,8,2,7
1,2022,8,24,11
1,2022,9,6003,7
1,2022,9,98,7
1,2022,9,73,7
1,2022,9,27,7
1,2022,9,1,6
1,2022,9,1,7
1,2022,9,11,10
1,2022,9,24,11
1,2022,9,1,7
1,2022,9,62,6
1,2022,9,8,7
1,2022,9,5,11
1,2022,9,39,7
1,2022,10,5214,7
1,2022,10,91,7
1,2022,10,88,7
1,2022,10,5,6
1,2022,10,2,7
1,2022,10,9,7
1,2022,10,18,11
1,2022,10,1,6
1,2022,10,3,7
1,2022,10,51,7
1,2022,10,6,7
1,2022,10,4,7
1,2022,10,29,2
1,2022,11,5331,11
1,2022,11,81,7
1,2022,11,78,6
1,2022,11,9,7
1,2022,11,3,7
1,2022,11,7,7
1,2022,11,7,6
1,2022,11,1,7
1,2022,11,45,11
1,2022,11,14,7
1,2022,11,1,7
1,2022,11,26,11
1,2022,12,5507,11
1,2022,12,51,2
1,2022,12,58,7
1,2022,12,15,6
1,2022,12,2,7
1,2022,12,11,7
1,2022,12,11,6
1,2022,12,53,2
1,2022,12,4,7
1,2022,12,2,13
1,2022,12,18,11
1,2022,13,4791,11
1,2022,13,33,11
1,2022,13,39,6
1,2022,13,11,7
1,2022,13,1,11
1,2022,13,5,6
1,2022,13,7,10
1,2022,13,5,2
1,2022,13,32,7
1,2022,13,6,10
1,2022,13,16,10
1,2022,14,5849,11
1,2022,14,23,7
1,2022,14,26,6
1,2022,14,2,6
1,2022,14,14,7
1,2022,14,4,7
1,2022,14,5,10
1,2022,14,22,7
1,2022,14,6,7
1,2022,14,2,11
1,2022,14,9,7
1,2023,1,11711,1
1,2023,1,83,3
1,2023,1,257,7
1,2023,1,102,13
1,2023,1,30,13
1,2023,1,1,3
1,2023,1,29,13
1,2023,1,103,3
1,2023,1,53,13
1,2023,1,7,3
1,2023,1,150,3
1,2023,2,8256,13
1,2023,2,97,4
1,2023,2,229,3
1,2023,2,142,7
1,2023,2,28,7
1,2023,2,7,8
1,2023,2,78,13
1,2023,2,116,3
1,2023,2,40,3
1,2023,2,2,3
1,2023,2,9,3
1,2023,2,108,3
1,2023,3,8375,13
1,2023,3,142,3
1,2023,3,248,7
1,2023,3,216,13
1,2023,3,38,13
1,2023,3,11,3
1,2023,3,101,8
1,2023,3,80,11
1,2023,3,40,1
1,2023,3,6,7
1,2023,3,9,7
1,2023,3,126,3
1,2023,4,4049,6
1,2023,4,89,3
1,2023,4,108,7
1,2023,4,84,6
1,2023,4,11,3
1,2023,4,9,11
1,2023,4,42,3
1,2023,4,24,7
1,2023,4,25,2
1,2023,4,14,7
1,2023,4,12,7
1,2023,4,66,3
1,2023,5,4270,11
1,2023,5,70,7
1,2023,5,83,7
1,2023,5,66,7
1,2023,5,4,6
1,2023,5,11,2
1,2023,5,26,6
1,2023,5,8,7
1,2023,5,22,7
1,2023,5,41,6
1,2023,5,4,7
1,2023,5,49,7
1,2023,6,5807,11
1,2023,6,111,6
1,2023,6,101,6
1,2023,6,40,7
1,2023,6,2,11
1,2023,6,1,7
1,2023,6,15,7
1,2023,6,21,1
1,2023,6,3,6
1,2023,6,16,11
1,2023,6,66,6
1,2023,6,9,7
1,2023,6,58,7
1,2023,7,6357,7
1,2023,7,120,7
1,2023,7,105,6
1,2023,7,50,7
1,2023,7,5,3
1,2023,7,11,11
1,2023,7,32,2
1,2023,7,17,7
1,2023,7,60,6
1,2023,7,10,6
1,2023,7,43,11
1,2023,8,5870,11
1,2023,8,101,6
1,2023,8,86,7
1,2023,8,41,11
1,2023,8,1,11
1,2023,8,1,7
1,2023,8,19,7
1,2023,8,24,13
1,2023,8,5,6
1,2023,8,44,7
1,2023,8,13,2
1,2023,8,33,6
1,2023,9,5808,6
1,2023,9,118,6
1,2023,9,79,10
1,2023,9,31,7
1,2023,9,2,6
1,2023,9,1,7
1,2023,9,15,10
1,2023,9,24,11
1,2023,9,3,7
1,2023,9,58,1
1,2023,9,12,7
1,2023,9,34,11
1,2023,10,5002,7
1,2023,10,85,7
1,2023,10,94,1
1,2023,10,14,7
1,2023,10,1,7
1,2023,10,8,11
1,2023,10,18,2
1,2023,10,53,11
1,2023,10,4,7
1,2023,10,42,12
1,2023,11,5075,2
1,2023,11,98,2
1,2023,11,81,7
1,2023,11,14,6
1,2023,11,1,11
1,2023,11,1,13
1,2023,11,10,1
1,2023,11,9,6
1,2023,11,3,7
1,2023,11,49,6
1,2023,11,12,7
1,2023,11,31,6
1,2023,12,4999,7
1,2023,12,63,11
1,2023,12,64,13
1,2023,12,16,7
1,2023,12,3,7
1,2023,12,7,7
1,2023,12,14,1
1,2023,12,1,6
1,2023,12,41,7
1,2023,12,5,7
1,2023,12,22,11
1,2023,13,4463,6
1,2023,13,36,7
1,2023,13,49,13
1,2023,13,9,7
1,2023,13,5,6
1,2023,13,4,2
1,2023,13,5,11
1,2023,13,32,7
1,2023,13,5,7
1,2023,13,18,7
1,2023,14,5803,11
1,2023,14,30,7
1,2023,14,27,7
1,2023,14,4,7
1,2023,14,1,11
1,2023,14,12,7
1,2023,14,5,10
1,2023,14,5,2
1,2023,14,26,7
1,2023,14,5,7
1,2023,14,13,7
2,2019,1,1703,-9
2,2019,1,5,3
2,2019,1,1,8
2,2019,1,7,8
2,2019,1,1,13
2,2019,1,1,1
2,2019,1,2,2
2,2019,1,3,2
2,2019,2,1037,2
2,2019,2,2,8
2,2019,2,4,1
2,2019,2,8,13
2,2019,2,3,8
2,2019,2,8,3
2,2019,2,1,13
2,2019,2,3,1
2,2019,2,8,7
2,2019,3,1144,13
2,2019,3,9,3
2,2019,3,3,13
2,2019,3,10,8
2,2019,3,1,1
2,2019,3,2,8
2,2019,3,7,1
2,2019,3,1,7
2,2019,3,11,1
2,2019,3,7,11
2,2019,4,548,3
2,2019,4,4,7
2,2019,4,7,11
2,2019,4,8,1
2,2019,4,1,1
2,2019,4,3,9
2,2019,4,2,7
2,2019,4,9,2
2,2019,4,4,7
2,2019,5,633,1
2,2019,5,6,2
2,2019,5,1,7
2,2019,5,1,9
2,2019,5,2,1
2,2019,5,8,2
2,2019,5,1,1
2,2019,6,944,10
2,2019,6,6,12
2,2019,6,10,11
2,2019,6,2,7
2,2019,6,1,1
2,2019,6,3,2
2,2019,6,1,7
2,2019,6,2,13
2,2019,6,13,7
2,2019,6,4,6
2,2019,7,994,2
2,2019,7,3,2
2,2019,7,2,12
2,2019,7,1,13
2,2019,7,8,1
2,2019,7,1,7
2,2019,7,1,1
2,2019,7,16,7
2,2019,7,2,7
2,2019,8,832,6
2,2019,8,2,12
2,2019,8,6,1
2,2019,8,2,2
2,2019,8,7,11
2,2019,8,1,2
2,2019,8,3,7
2,2019,8,1,1
2,2019,8,12,6
2,2019,8,1,7
2,2019,9,567,7
2,2019,9,4,6
2,2019,9,2,3
2,2019,9,6,2
2,2019,9,3,1
2,2019,9,6,7
2,2019,9,1,1
2,2019,10,543,7
2,2019,10,2,6
2,2019,10,2,1
2,2019,10,2,1
2,2019,10,2,1
2,2019,10,3,1
2,2019,10,1,6
2,2019,10,7,1
2,2019,10,3,7
2,2019,11,486,2
2,2019,11,2,6
2,2019,11,1,1
2,2019,11,6,12
2,2019,11,2,7
2,2019,11,1,6
2,2019,11,18,1
2,2019,11,2,6
2,2019,12,549,1
2,2019,12,3,7
2,2019,12,7,1
2,2019,12,1,6
2,2019,12,1,11
2,2019,12,2,1
2,2019,12,10,6
2,2019,12,4,7
2,2019,13,365,2
2,2019,13,2,6
2,2019,13,1,6
2,2019,13,1,7
2,2019,13,1,2
2,2019,13,6,11
2,2019,13,4,6
2,2019,13,2,1
2,2019,14,332,1
2,2019,14,1,13
2,2019,14,2,7
2,2019,14,2,1
2,2019,14,1,7
2,2019,14,1,1
2,2019,14,1,1
2,2020,1,1448,1
2,2020,1,2,3
2,2020,1,1,9
2,2020,1,1,13
2,2020,1,1,1
2,2020,1,1,1
2,2020,1,2,3
2,2020,2,958,7
2,2020,2,7,3
2,2020,2,2,1
2,2020,2,10,7
2,2020,2,1,1
2,2020,2,1,3
2,2020,2,2,1
2,2020,2,3,3
2,2020,2,3,7
2,2020,2,12,1
2,2020,3,1118,3
2,2020,3,10,8
2,2020,3,4,8
2,2020,3,7,1
2,2020,3,1,1
2,2020,3,2,3
2,2020,3,9,1
2,2020,3,17,4
2,2020,3,7,3
2,2020,4,540,13
2,2020,4,2,8
2,2020,4,5,12
2,2020,4,4,1
2,2020,4,3,1
2,2020,4,1,7
2,2020,4,10,7
2,2020,4,2,2
2,2020,5,605,2
2,2020,5,5,7
2,2020,5,2,7
2,2020,5,1,7
2,2020,5,1,3
2,2020,5,6,1
2,2020,5,10,2
2,2020,5,1,1
2,2020,6,958,7
2,2020,6,6,12
2,2020,6,4,7
2,2020,6,2,12
2,2020,6,1,12
2,2020,6,1,1
2,2020,6,5,1
2,2020,6,14,1
2,2020,6,2,7
2,2020,7,1039,1
2,2020,7,5,7
2,2020,7,5,7
2,2020,7,2,1
2,2020,7,3,2
2,2020,7,1,7
2,2020,7,1,7
2,2020,7,12,7
2,2020,7,3,1
2,2020,8,800,4
2,2020,8,2,7
2,2020,8,4,7
2,2020,8,2,1
2,2020,8,1,6
2,2020,8,15,2
2,2020,9,561,-9
2,2020,9,2,6
2,2020,9,3,3
2,2020,9,1,12
2,2020,9,3,1
2,2020,9,1,11
2,2020,9,9,7
2,2020,10,414,7
2,2020,10,3,2
2,2020,10,1,1
2,2020,10,6,12
2,2020,10,2,2
2,2020,10,1,1
2,2020,10,8,13
2,2020,10,1,3
2,2020,11,447,1
2,2020,11,3,12
2,2020,11,3,7
2,2020,11,1,12
2,2020,11,1,6
2,2020,11,6,7
2,2020,12,445,10
2,2020,12,6,7
2,2020,12,3,1
2,2020,12,1,11
2,2020,12,2,7
2,2020,12,1,6
2,2020,12,9,2
2,2020,12,3,1
2,2020,13,288,7
2,2020,13,1,6
2,2020,13,2,7
2,2020,13,2,11
2,2020,13,3,11
2,2020,13,1,1
2,2020,14,370,5
2,2020,14,1,1
2,2020,14,1,1
2,2020,14,1,2
2,2020,14,3,1
2,2020,14,1,1
2,2021,1,1287,2
2,2021,1,2,4
2,2021,1,1,7
2,2021,1,1,13
2,2021,1,1,6
2,2021,1,6,1
2,2021,2,863,8
2,2021,2,8,3
2,2021,2,8,8
2,2021,2,11,7
2,2021,2,1,1
2,2021,2,10,8
2,2021,2,2,3
2,2021,2,10,13
2,2021,2,7,1
2,2021,3,992,3
2,2021,3,2,8
2,2021,3,7,1
2,2021,3,10,7
2,2021,3,1,3
2,2021,3,2,1
2,2021,3,5,1
2,2021,3,30,1
2,2021,3,9,3
2,2021,4,549,2
2,2021,4,3,7
2,2021,4,4,7
2,2021,4,3,13
2,2021,4,2,1
2,2021,4,1,1
2,2021,4,6,1
2,2021,4,2,1
2,2021,5,635,2
2,2021,5,4,7
2,2021,5,3,12
2,2021,5,1,7
2,2021,5,2,13
2,2021,5,1,7
2,2021,5,10,2
2,2021,6,850,11
2,2021,6,6,7
2,2021,6,5,7
2,2021,6,4,13
2,2021,6,1,12
2,2021,6,1,1
2,2021,6,5,13
2,2021,6,1,12
2,2021,6,13,10
2,2021,6,2,7
2,2021,7,959,8
2,2021,7,4,7
2,2021,7,5,12
2,2021,7,1,6
2,2021,7,5,2
2,2021,7,3,7
2,2021,7,11,10
2,2021,7,2,2
2,2021,8,812,2
2,2021,8,3,7
2,2021,8,6,7
2,2021,8,3,1
2,2021,8,6,12
2,2021,8,1,6
2,2021,8,18,2
2,2021,8,2,12
2,2021,9,547,1
2,2021,9,3,11
2,2021,9,1,1
2,2021,9,3,7
2,2021,9,2,12
2,2021,9,10,2
2,2021,10,445,11
2,2021,10,1,2
2,2021,10,1,12
2,2021,10,1,1
2,2021,10,3,1
2,2021,10,2,11
2,2021,10,8,7
2,2021,10,1,3
2,2021,11,375,12
2,2021,11,1,6
2,2021,11,2,7
2,2021,11,2,1
2,2021,11,1,12
2,2021,11,6,2
2,2021,11,2,7
2,2021,12,386,11
2,2021,12,1,7
2,2021,12,4,1
2,2021,12,5,7
2,2021,12,2,2
2,2021,13,278,7
2,2021,13,4,6
2,2021,13,1,12
2,2021,13,1,1
2,2021,13,1,11
2,2021,13,1,1
2,2021,13,4,1
2,2021,13,2,1
2,2021,14,291,7
2,2021,14,1,6
2,2021,14,1,1
2,2021,14,1,1
2,2021,14,3,6
2,2021,14,1,1
2,2022,-9,1,1
2,2022,1,1303,13
2,2022,1,1,4
2,2022,1,1,8
2,2022,1,2,1
2,2022,1,2,1
2,2022,1,5,1
2,2022,2,1000,1
2,2022,2,7,8
2,2022,2,9,8
2,2022,2,4,13
2,2022,2,1,7
2,2022,2,8,1
2,2022,2,1,4
2,2022,2,6,8
2,2022,2,8,8
2,2022,3,1147,7
2,2022,3,7,13
2,2022,3,8,1
2,2022,3,10,1
2,2022,3,2,12
2,2022,3,5,1
2,2022,3,5,1
2,2022,3,1,2
2,2022,3,1,9
2,2022,3,19,7
2,2022,3,19,1
2,2022,4,517,1
2,2022,4,2,7
2,2022,4,3,6
2,2022,4,2,9
2,2022,4,1,6
2,2022,4,1,7
2,2022,4,3,3
2,2022,4,3,3
2,2022,5,580,-9
2,2022,5,5,2
2,2022,5,3,1
2,2022,5,3,2
2,2022,5,1,3
2,2022,5,1,2
2,2022,5,4,8
2,2022,5,1,7
2,2022,5,4,7
2,2022,5,1,7
2,2022,6,722,7
2,2022,6,3,2
2,2022,6,3,12
2,2022,6,5,12
2,2022,6,2,11
2,2022,6,3,10
2,2022,6,1,12
2,2022,6,12,7
2,2022,6,1,7
2,2022,7,893,1
2,2022,7,6,12
2,2022,7,5,7
2,2022,7,4,13
2,2022,7,2,2
2,2022,7,5,1
2,2022,7,4,3
2,2022,7,1,7
2,2022,7,13,3
2,2022,7,1,1
2,2022,8,750,2
2,2022,8,3,7
2,2022,8,6,1
2,2022,8,4,13
2,2022,8,1,3
2,2022,8,8,12
2,2022,8,1,12
2,2022,8,10,2
2,2022,9,519,11
2,2022,9,3,11
2,2022,9,2,12
2,2022,9,1,12
2,2022,9,2,2
2,2022,9,10,7
2,2022,9,2,6
2,2022,10,371,-9
2,2022,10,1,2
2,2022,10,2,2
2,2022,10,1,7
2,2022,10,3,1
2,2022,10,1,2
2,2022,11,369,11
2,2022,11,2,7
2,2022,11,2,1
2,2022,11,1,1
2,2022,11,3,1
2,2022,11,3,7
2,2022,11,2,7
2,2022,12,355,1
2,2022,12,2,12
2,2022,12,1,7
2,2022,12,2,10
2,2022,12,1,6
2,2022,12,2,13
2,2022,13,260,7
2,2022,13,1,7
2,2022,13,4,7
2,2022,13,1,1
2,2022,13,3,13
2,2022,13,1,7
2,2022,14,315,7
2,2022,14,3,11
2,2023,1,1556,1
2,2023,1,1,13
2,2023,1,1,13
2,2023,1,2,8
2,2023,2,1075,1
2,2023,2,3,7
2,2023,2,9,1
2,2023,2,7,7
2,2023,2,5,8
2,2023,2,1,3
2,2023,2,4,8
2,2023,2,5,8
2,2023,3,1333,7
2,2023,3,3,7
2,2023,3,12,8
2,2023,3,9,8
2,2023,3,6,8
2,2023,3,3,1
2,2023,3,5,1
2,2023,3,12,8
2,2023,4,600,7
2,2023,4,3,12
2,2023,4,3,13
2,2023,4,1,1
2,2023,4,2,4
2,2023,4,1,2
2,2023,4,2,4
2,2023,4,5,7
2,2023,4,7,2
2,2023,5,677,13
2,2023,5,6,12
2,2023,5,3,9
2,2023,5,1,12
2,2023,5,2,2
2,2023,6,818,6
2,2023,6,2,7
2,2023,6,4,12
2,2023,6,4,2
2,2023,6,3,12
2,2023,6,1,7
2,2023,6,1,7
2,2023,6,4,7
2,2023,7,881,1
2,2023,7,3,12
2,2023,7,4,13
2,2023,7,3,11
2,2023,7,1,2
2,2023,7,3,2
2,2023,7,2,7
2,2023,7,1,7
2,2023,7,12,2
2,2023,8,798,11
2,2023,8,1,12
2,2023,8,5,12
2,2023,8,2,1
2,2023,8,4,2
2,2023,8,1,3
2,2023,8,1,7
2,2023,8,5,7
2,2023,9,598,2
2,2023,9,5,7
2,2023,9,2,1
2,2023,9,3,3
2,2023,9,1,2
2,2023,9,8,7
2,2023,9,3,6
2,2023,10,433,11
2,2023,10,1,2
2,2023,10,1,7
2,2023,10,2,7
2,2023,10,4,7
2,2023,10,1,1
2,2023,11,376,7
2,2023,11,1,7
2,2023,11,2,11
2,2023,11,1,1
2,2023,11,3,1
2,2023,11,8,7
2,2023,12,372,2
2,2023,12,2,1
2,2023,12,3,3
2,2023,12,2,11
2,2023,12,3,2
2,2023,12,2,6
2,2023,13,339,12
2,2023,13,4,2
2,2023,13,1,12
2,2023,13,1,10
2,2023,13,3,1
2,2023,13,2,11
2,2023,14,395,7
2,2023,14,1,6
2,2023,14,5,7
4,2013,-9,1,6
4,2013,1,28613,4
4,2013,1,235,6
4,2013,1,38,6
4,2013,1,783,1
4,2013,1,204,3
4,2013,1,12,3
4,2013,1,14,11
4,2013,1,8,2
4,2013,1,582,6
4,2013,1,224,6
4,2013,1,4,11
4,2013,1,9,2
4,2013,1,4035,3
4,2013,2,12205,1
4,2013,2,124,11
4,2013,2,43,3
4,2013,2,498,2
4,2013,2,81,3
4,2013,2,6,6
4,2013,2,12,2
4,2013,2,12,1
4,2013,2,359,6
4,2013,2,122,6
4,2013,2,16,1
4,2013,2,13,6
4,2013,2,1,6
4,2013,2,1934,3
4,2013,3,11495,4
4,2013,3,108,2
4,2013,3,60,1
4,2013,3,536,1
4,2013,3,165,2
4,2013,3,8,7
4,2013,3,19,7
4,2013,3,18,6
4,2013,3,282,6
4,2013,3,94,3
4,2013,3,44,6
4,2013,3,16,6
4,2013,3,7,6
4,2013,3,1853,3
4,2013,4,7351,6
4,2013,4,83,6
4,2013,4,62,7
4,2013,4,332,7
4,2013,4,69,6
4,2013,4,12,6
4,2013,4,14,7
4,2013,4,23,6
4,2013,4,89,6
4,2013,4,61,6
4,2013,4,99,1
4,2013,4,15,1
4,2013,4,8,11
4,2013,4,1077,6
4,2013,5,8012,7
4,2013,5,92,2
4,2013,5,108,6
4,2013,5,300,7
4,2013,5,13,6
4,2013,5,9,9
4,2013,5,25,11
4,2013,5,42,2
4,2013,5,13,9
4,2013,5,81,6
4,2013,5,221,2
4,2013,5,20,6
4,2013,5,10,1
4,2013,5,969,11
4,2013,6,11672,7
4,2013,6,192,7
4,2013,6,200,6
4,2013,6,302,6
4,2013,6,7,6
4,2013,6,13,6
4,2013,6,49,1
4,2013,6,72,1
4,2013,6,4,2
4,2013,6,43,11
4,2013,6,378,6
4,2013,6,25,6
4,2013,6,17,6
4,2013,6,1239,1
4,2013,7,12193,11
4,2013,7,222,6
4,2013,7,254,6
4,2013,7,271,2
4,2013,7,6,7
4,2013,7,12,6
4,2013,7,52,2
4,2013,7,75,11
4,2013,7,19,2
4,2013,7,427,6
4,2013,7,29,6
4,2013,7,33,11
4,2013,7,1235,6
4,2013,8,10764,11
4,2013,8,237,7
4,2013,8,212,1
4,2013,8,245,6
4,2013,8,1,2
4,2013,8,11,6
4,2013,8,52,1
4,2013,8,72,6
4,2013,8,17,11
4,2013,8,396,11
4,2013,8,36,1
4,2013,8,25,6
4,2013,8,1149,11
4,2013,9,11105,7
4,2013,9,214,6
4,2013,9,263,11
4,2013,9,217,7
4,2013,9,4,7
4,2013,9,16,2
4,2013,9,54,7
4,2013,9,80,6
4,2013,9,12,7
4,2013,9,444,6
4,2013,9,44,6
4,2013,9,22,11
4,2013,9,1142,6
4,2013,10,11021,1
4,2013,10,231,6
4,2013,10,215,6
4,2013,10,171,7
4,2013,10,2,6
4,2013,10,21,7
4,2013,10,47,7
4,2013,10,92,1
4,2013,10,17,6
4,2013,10,442,6
4,2013,10,40,6
4,2013,10,33,11
4,2013,10,1083,5
4,2013,11,11555,11
4,2013,11,234,6
4,2013,11,253,7
4,2013,11,147,6
4,2013,11,29,7
4,2013,11,59,2
4,2013,11,76,1
4,2013,11,8,2
4,2013,11,449,7
4,2013,11,50,7
4,2013,11,43,7
4,2013,11,1065,6
4,2013,12,9311,6
4,2013,12,202,11
4,2013,12,182,7
4,2013,12,101,7
4,2013,12,35,7
4,2013,12,36,7
4,2013,12,55,1
4,2013,12,9,11
4,2013,12,321,6
4,2013,12,29,6
4,2013,12,42,11
4,2013,12,904,1
4,2013,13,5885,7
4,2013,13,102,7
4,2013,13,84,7
4,2013,13,60,2
4,2013,13,33,7
4,2013,13,19,1
4,2013,13,30,1
4,2013,13,1,11
4,2013,13,5,2
4,2013,13,181,6
4,2013,13,12,2
4,2013,13,9,1
4,2013,13,499,7
4,2013,14,4904,6
4,2013,14,43,7
4,2013,14,53,7
4,2013,14,12,6
4,2013,14,1,7
4,2013,14,24,7
4,2013,14,12,11
4,2013,14,23,11
4,2013,14,102,2
4,2013,14,11,7
4,2013,14,11,7
4,2013,14,389,7
4,2014,-9,1,11
4,2014,1,24192,2
4,2014,1,231,6
4,2014,1,39,1
4,2014,1,700,1
4,2014,1,187,7
4,2014,1,16,3
4,2014,1,13,1
